Percentual de docentes1,2 na Educação Infantil (Creche e Pré-Escola), no Ensino Fundamental, no Ensino Médio e Educação de Jovens e Adultos por grupo4 de adequação da formação à disciplina que leciona, segundo localização e dependência administrativa - Escolas - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;Região;UF;Código do Município;Nome do Município;Código da Escola;Nome da Escola;Localização;Dependência Administrativa;Percentual de docentes1,2 por grupo4 de adequação da formação à disciplina que leciona e etapa/modalidade de ensino;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;Educação Infantil;;;;;Ensino Fundamental;;;;;;;;;;;;;;;Ensino Médio;;;;;EJA;;;;;;;;;
;;;;;;;;;;;;;;Total;;;;;Anos Iniciais;;;;;Anos Finais;;;;;;;;;;Fundamental;;;;;Médio;;;;
;;;;;;;;;Grupo 1;Grupo 2;Grupo 3;Grupo 4;Grupo 5;Grupo 1;Grupo 2;Grupo 3;Grupo 4;Grupo 5;Grupo 1;Grupo 2;Grupo 3;Grupo 4;Grupo 5;Grupo 1;Grupo 2;Grupo 3;Grupo 4;Grupo 5;Grupo 1;Grupo 2;Grupo 3;Grupo 4;Grupo 5;Grupo 1;Grupo 2;Grupo 3;Grupo 4;Grupo 5;Grupo 1;Grupo 2;Grupo 3;Grupo 4;Grupo 5
2023;Nordeste;PE;2611606;Recife;26123444;ESCOLA MUNICIPAL CASA DOS FERROVIARIOS;Urbana;Municipal;100,0;0,0;0,0;0,0;0,0;84,0;0,0;16,0;0,0;0,0;84,0;0,0;16,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;0,0;--;--;--;--;--
2023;Nordeste;PE;2611606;Recife;26126788;ESCOLA MUNICIPAL PROFESSOR MAURO MOTA;Urbana;Municipal;100,0;0,0;0,0;0,0;0,0;77,4;14,3;0,0;8,3;0,0;77,4;14,3;0,0;8,3;0,0;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;0,0;--;--;--;--;--
2023;Nordeste;PE;2611606;Recife;26491710;ESCOLA MUNICIPAL BOLA NA REDE;Urbana;Municipal;--;--;--;--;--;72,5;4,2;14,1;9,2;0,0;81,0;1,0;5,7;12,3;0,0;48,6;13,5;37,9;0,0;0,0;--;--;--;--;--;25,0;0,0;75,0;0,0;0,0;--;--;--;--;--
2023;Nordeste;PE;2611606;Recife;26212200;ESCOLA MUNICIPAL COMPOSITOR CAPIBA;Urbana;Municipal;--;--;--;--;--;89,3;0,0;10,7;0,0;0,0;89,3;0,0;10,7;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
