TS_SECRETARIO_MUNICIPAL;;;;;;;;;
;;;;;;;;;
VARIÁVEL;TIPO;TAMANHO;DESCRIÇÃO;CÓDIGO DE PREENCHIMENTO;;;;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Tempo de serviço.;Quais os critérios utilizados no processo de provimento ao cargo, ou função, do(a) diretor(a) de escola?;B;Sim;;
TX_Q051;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Experiência em gestão.;Quais os critérios utilizados no processo de provimento ao cargo, ou função, do(a) diretor(a) de escola?;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Experiência em gestão.;Quais os critérios utilizados no processo de provimento ao cargo, ou função, do(a) diretor(a) de escola?;B;Sim;;
TX_Q052;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Os critérios utilizados para o provimento ao cargo, ou função, de diretor(a) de escola estão definidos em legislação municipal?;;A;Sim, a legislação contempla todos os critérios utilizados.;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Os critérios utilizados para o provimento ao cargo, ou função, de diretor(a) de escola estão definidos em legislação municipal?;;B;Sim, a legislação contempla uma parte dos critérios utilizados.;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Os critérios utilizados para o provimento ao cargo, ou função, de diretor(a) de escola estão definidos em legislação municipal?;;C;Não, não há legislação municipal para escolha dos(as) diretores(as).;;
TX_Q053;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;O município possui legislação que disciplina a gestão democrática da educação pública?;;A;Não sei;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;O município possui legislação que disciplina a gestão democrática da educação pública?;;B;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;O município possui legislação que disciplina a gestão democrática da educação pública?;;C;Sim;;
TX_Q054;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Conteúdo e compreensão dos conceitos da(s) área(s) de ensino.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Conteúdo e compreensão dos conceitos da(s) área(s) de ensino.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q055;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Avaliação da aprendizagem.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Avaliação da aprendizagem.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q056;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Avaliação em larga escala.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Avaliação em larga escala.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q057;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Metodologias de ensino.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Metodologias de ensino.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q058;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Base Nacional Comum Curricular – BNCC.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Base Nacional Comum Curricular – BNCC.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q059;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Gestão da sala de aula.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Gestão da sala de aula.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q060;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Educação especial.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Educação especial.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q061;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Novas tecnologias educacionais.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Novas tecnologias educacionais.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q062;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Gestão e administração escolar.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Gestão e administração escolar.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q063;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Ensino híbrido.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Ensino híbrido.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q064;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Alfabetização e letramento.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Alfabetização e letramento.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q065;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Gestão democrática.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Gestão democrática.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q066;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Outros.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Outros.;Neste ano, quais temas foram abordados em cursos de formação continuada para professores da rede (atualização, treninamento, capacitação etc.).;B;Sim;;
TX_Q067;CHAR;3500;ORGANIZAÇÃO E PLANEJAMENTO;Descreva outros cursos de formação continuada.;Regra de dependência: se Q066='Sim', abre Q067.;;RESPOSTA ABERTA;;
TX_Q068;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Construção de escolas.;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q069;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Reforma de escolas (melhoria e/ou adequação do espaço físico etc.).;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q070;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Aquisição de mobiliário para as escolas (carteiras, armários etc.).;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q071;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Aquisição de material de higiene, limpeza e equipamento de proteção individual (álcool, sabonete, máscara etc).;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q072;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Aquisição de material pedagógico (livros, software, material audiovisual etc.).;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q073;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Aquisição de equipamentos para estudantes e/ou professores (computador, tablet, celular, chip para internet etc.).;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q074;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Produção de material didático audiovisual ou impresso.;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q075;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Contratação de profissionais para a educação.;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q076;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Distribuição da alimentação para os estudantes.;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q077;NUM;1;ORGANIZAÇÃO E PLANEJAMENTO;Formação continuada dos(as) professores(as) da rede.;Neste ano, dentre as despesas listadas abaixo, indique os graus de prioridade de cada uma, segundo a Secretaria de Educação ou Órgão Gestor de Educação.;Slidebar;1-4;;
TX_Q078;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Garantia da liberdade religiosa.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Garantia da liberdade religiosa.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;B;Sim;;
TX_Q079;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Inclusão das pessoas público-alvo da educação especial.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Inclusão das pessoas público-alvo da educação especial.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;B;Sim;;
TX_Q080;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Combate ao abuso e à violência sexual.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Combate ao abuso e à violência sexual.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;B;Sim;;
TX_Q081;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Combate ao preconceito ou à discriminação baseada no sexo ou no gênero.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Combate ao preconceito ou à discriminação baseada no sexo ou no gênero.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;B;Sim;;
TX_Q082;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Combate ao racismo.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Combate ao racismo.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;B;Sim;;
TX_Q083;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Mediação de conflitos ou problemas de relacionamento na escola.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Mediação de conflitos ou problemas de relacionamento na escola.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;B;Sim;;
TX_Q084;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Combate ao bullying e outras formas de violência.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Combate ao bullying e outras formas de violência.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;B;Sim;;
TX_Q085;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Promoção da cultura da paz e da não violência.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Promoção da cultura da paz e da não violência.;Neste ano, dentre as ações listadas a seguir, indique quais foram executadas, ou não, pela Secretaria de Educação ou pelo Órgão Gestor de Educação junto às escolas:;B;Sim;;
TX_Q086;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Levantamento de conhecimentos prévios dos estudantes antes de iniciar um conteúdo curricular.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Levantamento de conhecimentos prévios dos estudantes antes de iniciar um conteúdo curricular.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;B;Sim;;
TX_Q087;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Apresentação aos estudantes do currículo e das atividades a serem executadas.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Apresentação aos estudantes do currículo e das atividades a serem executadas.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;B;Sim;;
TX_Q088;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Incentivo aos estudantes para perguntar, comentar, sugerir e divergir durante as aulas.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Incentivo aos estudantes para perguntar, comentar, sugerir e divergir durante as aulas.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;B;Sim;;
TX_Q089;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Estímulo aos estudantes para dialogar e tirar dúvidas com colegas durante as aulas.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Estímulo aos estudantes para dialogar e tirar dúvidas com colegas durante as aulas.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;B;Sim;;
TX_Q090;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Organização de trabalhos em grupo nas aulas.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Organização de trabalhos em grupo nas aulas.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;B;Sim;;
TX_Q091;CHAR;1;ORGANIZAÇÃO E PLANEJAMENTO;Diversificação das metodologias de ensino conforme as dificuldades que os(as) estudantes evidenciam.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;A;Não;;
;CHAR;;ORGANIZAÇÃO E PLANEJAMENTO;Diversificação das metodologias de ensino conforme as dificuldades que os(as) estudantes evidenciam.; Neste ano, indique se a Secretaria de Educação ou Órgão Gestor de Educação disponibilizou, ou não, orientações para as escolas sobre os seguintes temas:;B;Sim;;
TX_Q092;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;A Secretaria de Educação ou Órgão Gestor de Educação possui instituições de Educação Infantil sob sua responsabilidade direta ou indireta?;;A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;A Secretaria de Educação ou Órgão Gestor de Educação possui instituições de Educação Infantil sob sua responsabilidade direta ou indireta?;;B;Sim;;
TX_Q093;NUM;3;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para responder a esta questão, considere os funcionários/servidores que trabalham EXCLUSIVAMENTE na sede da Secretaria de Educação ou do Órgão Gestor de Educação. Quantos servidores/funcionários SEM FUNÇÕES DOCENTES lotados na sede da Secretaria de Educação ou do Órgão Gestor de Educação estão dedicados EXCLUSIVAMENTE à Educação Infantil?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";Slidebar;0-100;;
TX_Q094;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Cálculo da demanda por vagas?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Cálculo da demanda por vagas?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";B;Sim;;
TX_Q095;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Supervisão escolar?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Supervisão escolar?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";B;Sim;;
TX_Q096;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Programa de formação de professores?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Programa de formação de professores?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";B;Sim;;
TX_Q097;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Busca ativa de crianças para a pré-escola?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Busca ativa de crianças para a pré-escola?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";B;Sim;;
TX_Q098;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Comitê Intersetorial de Políticas Públicas para a Primeira Infância?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Comitê Intersetorial de Políticas Públicas para a Primeira Infância?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";B;Sim;;
TX_Q099;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Transporte escolar?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Transporte escolar?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";B;Sim;;
TX_Q100;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Ações para atingir metas de matrícula (garantia de acesso)?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Para a EDUCAÇÃO INFANTIL, o município possui: Ações para atingir metas de matrícula (garantia de acesso)?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";B;Sim;;
TX_Q101;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;O município possui currículo municipal para a Educação Infantil?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;O município possui currículo municipal para a Educação Infantil?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";B;Sim;;
TX_Q102;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;O currículo municipal da educação infantil está atualizado conforme a BNCC - Base Nacional Comum Curricular?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;O currículo municipal da educação infantil está atualizado conforme a BNCC - Base Nacional Comum Curricular?;"Regra de dependência: se Q092=""Sim"", abre blocos de itens Q093 a Q102.";B;Sim;;
TX_Q103;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Creche - Crianças de 0 a 3 anos?;O município firma convênios e/ou parcerias com instituições para o atendimento de:;A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Creche - Crianças de 0 a 3 anos?;O município firma convênios e/ou parcerias com instituições para o atendimento de:;B;Sim;;
TX_Q104;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Pré-escola - Crianças 4 a 5 anos?;O município firma convênios e/ou parcerias com instituições para o atendimento de:;A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Pré-escola - Crianças 4 a 5 anos?;O município firma convênios e/ou parcerias com instituições para o atendimento de:;B;Sim;;
TX_Q105;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;As instituições conveniadas e/ou aquelas que celebram parcerias com o município são selecionadas através de chamada pública?;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;As instituições conveniadas e/ou aquelas que celebram parcerias com o município são selecionadas através de chamada pública?;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";B;Sim;;
TX_Q106;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Existem normas para o funcionamento das conveniadas e/ou aquelas que celebram parcerias com o município?;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";A;Não;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Existem normas para o funcionamento das conveniadas e/ou aquelas que celebram parcerias com o município?;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";B;Sim;;
TX_Q107;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Com relação à maior parte das instituições conveniadas e/ou aquelas que celebram parcerias com o município, indique o principal responsável pelas ações abaixo: Propriedade das instalações.;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";A;Município;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Com relação à maior parte das instituições conveniadas e/ou aquelas que celebram parcerias com o município, indique o principal responsável pelas ações abaixo: Propriedade das instalações.;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";B;Instituições;;
TX_Q108;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Com relação à maior parte das instituições conveniadas e/ou aquelas que celebram parcerias com o município, indique o principal responsável pelas ações abaixo: Manutenção das instalações.;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";A;Município;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Com relação à maior parte das instituições conveniadas e/ou aquelas que celebram parcerias com o município, indique o principal responsável pelas ações abaixo: Manutenção das instalações.;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";B;Instituições;;
TX_Q109;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Com relação à maior parte das instituições conveniadas e/ou aquelas que celebram parcerias com o município, indique o principal responsável pelas ações abaixo: Pagamento dos professores.;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";A;Município;;
;CHAR;;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Com relação à maior parte das instituições conveniadas e/ou aquelas que celebram parcerias com o município, indique o principal responsável pelas ações abaixo: Pagamento dos professores.;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";B;Instituições;;
TX_Q110;CHAR;1;ORGANIZAÇÃO DA EDUCAÇÃO INFANTIL;Com relação à maior parte das instituições conveniadas e/ou aquelas que celebram parcerias com o município, indique o principal responsável pelas ações abaixo: Capacitação dos professores.;"Regra de dependência: se Q103=""Sim"" e/ou Q104=""Sim"", abre itens Q105 a Q113. (se creche = sim e/ou pré-escola = sim).";A;Município;;
